"Real_ID","ID","sex","L_iris","a_iris","b_iris","ID2","L_iris_scaled","a_iris_scaled","b_iris_scaled","Rec_Session_Id","Set_ID","Trial_Id.x","Trial_Nr","Task_Name","culture","EyeCol","order","Set.x","Set.y","Trial_Id.y","Grupa_ATD","Grupa_EYE","Culture","SMUi_1","SMUi_2","SMUi_3","Facebook_AP","Instagram_AP","TikTok_AP","TwitterX_AP","YouTube_AP","Freq_Facebook","Freq_Instagram","Freq_TikTok","Freq_TwitterX","Freq_YouTube","NEG_FOMO","NEG_better_friends","NEG_hobbies","NEG_too_much_time","fa_8_ml","fa_8_uls","CFA_smu_score_8_no_covariance","CFA_smu_score_8_covariance","fa_12_ml_1FA","fa_12_ml_2FA","fa_12_ml_2FA_aka_NEG","fa_12_uls_1FA","fa_12_uls_2FA","CFA_smu_score_12_SMU_negsep","CFA_smu_score_12_NEG","CFA_smu_score_12_SMU_negNEsep","SMU_score","cultur","SMU_heavy","check_SMU_split","Fami_back","travel_abroad","NearMedian25","NearMedian25_f"
"8090_M_CZ_16_M","8090_M _16","M",35.923,11.074,17.515,"CZ_16_M",0.676702713145531,1.57361414396823,1.50692355484297,1052265,"CZ_16_M_23",23,40,"CZ_16_M_eye","RSA","Brown",21210,"CZ_16_M","CZ_16_M",23,"CZ_16M_ATD","CZ_16_M_eye","RSA","4","4","1",1,4,1,1,3,"1","5","2","1","5","1","2","1","4",-0.0103568098779898,-0.0478559409701815,-0.00744980478278365,-0.00174645385952507,-0.240831226639942,-0.0263724804265819,-0.714317569337218,-0.28020835905187,-0.0122661077418451,-0.123034520536536,-0.349273660797696,-0.273208711672907,-0.0103568098779898,"RSA",0,0.530410648643832,3,6,0,"Outside"
"9022_M_CZ_16_M","9022_M _16","M",35.824,0.51,-3.38,"CZ_16_M",0.662298010446477,-1.0882780072289,-1.52475547717638,1052265,"CZ_16_M_30",30,41,"CZ_16_M_eye","RSA","Blue",21211,"CZ_16_M","CZ_16_M",30,"CZ_16M_ATD","CZ_16_M_eye","RSA","4","4","1",1,4,1,1,3,"1","5","2","1","5","1","2","1","4",-0.0103568098779898,-0.0478559409701815,-0.00744980478278365,-0.00174645385952507,-0.240831226639942,-0.0263724804265819,-0.714317569337218,-0.28020835905187,-0.0122661077418451,-0.123034520536536,-0.349273660797696,-0.273208711672907,-0.0103568098779898,"RSA",0,0.530410648643832,3,6,0,"Outside"
"4120_M_CZ_16_M","4120_M _16","M",45.769,1.239,-1.403,"CZ_16_M",2.10931587248778,-0.904586282671659,-1.23791032540313,1052265,"CZ_16_M_4",4,42,"CZ_16_M_eye","RSA","Blue",21212,"CZ_16_M","CZ_16_M",4,"CZ_16M_ATD","CZ_16_M_eye","RSA","4","4","1",1,4,1,1,3,"1","5","2","1","5","1","2","1","4",-0.0103568098779898,-0.0478559409701815,-0.00744980478278365,-0.00174645385952507,-0.240831226639942,-0.0263724804265819,-0.714317569337218,-0.28020835905187,-0.0122661077418451,-0.123034520536536,-0.349273660797696,-0.273208711672907,-0.0103568098779898,"RSA",0,0.530410648643832,3,6,0,"Outside"
"8030_M_CZ_16_M","8030_M _16","M",33.217,6.324,11.517,"CZ_16_M",0.28297417270473,0.376720191091822,0.636666994227888,1052265,"CZ_16_M_17",17,43,"CZ_16_M_eye","RSA","Other",21213,"CZ_16_M","CZ_16_M",17,"CZ_16M_ATD","CZ_16_M_eye","RSA","4","4","1",1,4,1,1,3,"1","5","2","1","5","1","2","1","4",-0.0103568098779898,-0.0478559409701815,-0.00744980478278365,-0.00174645385952507,-0.240831226639942,-0.0263724804265819,-0.714317569337218,-0.28020835905187,-0.0122661077418451,-0.123034520536536,-0.349273660797696,-0.273208711672907,-0.0103568098779898,"RSA",0,0.530410648643832,3,6,0,"Outside"
"2040_M_CZ_16_M","2040_M _16","M",29.696,6.994,15.282,"CZ_16_M",-0.2293385364202,0.545545232865968,1.18293507537423,1052265,"CZ_16_M_1",1,44,"CZ_16_M_eye","RSA","Brown",21214,"CZ_16_M","CZ_16_M",1,"CZ_16M_ATD","CZ_16_M_eye","RSA","4","4","1",1,4,1,1,3,"1","5","2","1","5","1","2","1","4",-0.0103568098779898,-0.0478559409701815,-0.00744980478278365,-0.00174645385952507,-0.240831226639942,-0.0263724804265819,-0.714317569337218,-0.28020835905187,-0.0122661077418451,-0.123034520536536,-0.349273660797696,-0.273208711672907,-0.0103568098779898,"RSA",0,0.530410648643832,3,6,0,"Outside"
"9010_M_CZ_16_M","9010_M _16","M",30.206,5.517,11.455,"CZ_16_M",-0.155132492212954,0.173374207939978,0.62767134455164,1052265,"CZ_16_M_26",26,45,"CZ_16_M_eye","RSA","Brown",21215,"CZ_16_M","CZ_16_M",26,"CZ_16M_ATD","CZ_16_M_eye","RSA","4","4","1",1,4,1,1,3,"1","5","2","1","5","1","2","1","4",-0.0103568098779898,-0.0478559409701815,-0.00744980478278365,-0.00174645385952507,-0.240831226639942,-0.0263724804265819,-0.714317569337218,-0.28020835905187,-0.0122661077418451,-0.123034520536536,-0.349273660797696,-0.273208711672907,-0.0103568098779898,"RSA",0,0.530410648643832,3,6,0,"Outside"
"4130_M_CZ_16_M","4130_M _16","M",34.603,2.385,0.835,"CZ_16_M",0.484640010491482,-0.615819867935583,-0.913196390315338,1052265,"CZ_16_M_5",5,46,"CZ_16_M_eye","RSA","Blue",21216,"CZ_16_M","CZ_16_M",5,"CZ_16M_ATD","CZ_16_M_eye","RSA","4","4","1",1,4,1,1,3,"1","5","2","1","5","1","2","1","4",-0.0103568098779898,-0.0478559409701815,-0.00744980478278365,-0.00174645385952507,-0.240831226639942,-0.0263724804265819,-0.714317569337218,-0.28020835905187,-0.0122661077418451,-0.123034520536536,-0.349273660797696,-0.273208711672907,-0.0103568098779898,"RSA",0,0.530410648643832,3,6,0,"Outside"
"4090_M_CZ_16_M","4090_M _16","M",27.831,1.992,-2.251,"CZ_16_M",-0.500699854942778,-0.714847093931462,-1.36094759839439,1052265,"CZ_16_M_3",3,47,"CZ_16_M_eye","RSA","Blue",21217,"CZ_16_M","CZ_16_M",3,"CZ_16M_ATD","CZ_16_M_eye","RSA","4","4","1",1,4,1,1,3,"1","5","2","1","5","1","2","1","4",-0.0103568098779898,-0.0478559409701815,-0.00744980478278365,-0.00174645385952507,-0.240831226639942,-0.0263724804265819,-0.714317569337218,-0.28020835905187,-0.0122661077418451,-0.123034520536536,-0.349273660797696,-0.273208711672907,-0.0103568098779898,"RSA",0,0.530410648643832,3,6,0,"Outside"
"9083_M_CZ_16_M","9083_M _16","M",23.458,12.27,13.009,"CZ_16_M",-1.13698030850805,1.8749794424188,0.853142950953079,1052265,"CZ_16_M_48",48,48,"CZ_16_M_eye","RSA","Brown",21218,"CZ_16_M","CZ_16_M",48,"CZ_16M_ATD","CZ_16_M_eye","RSA","4","4","1",1,4,1,1,3,"1","5","2","1","5","1","2","1","4",-0.0103568098779898,-0.0478559409701815,-0.00744980478278365,-0.00174645385952507,-0.240831226639942,-0.0263724804265819,-0.714317569337218,-0.28020835905187,-0.0122661077418451,-0.123034520536536,-0.349273660797696,-0.273208711672907,-0.0103568098779898,"RSA",0,0.530410648643832,3,6,0,"Outside"
"9053_M_CZ_16_M","9053_M _16","M",41.553,-0.402,-0.878,"CZ_16_M",1.49587924037454,-1.31808164618117,-1.16173748540264,1052265,"CZ_16_M_40",40,49,"CZ_16_M_eye","RSA","Blue",21219,"CZ_16_M","CZ_16_M",40,"CZ_16M_ATD","CZ_16_M_eye","RSA","4","4","1",1,4,1,1,3,"1","5","2","1","5","1","2","1","4",-0.0103568098779898,-0.0478559409701815,-0.00744980478278365,-0.00174645385952507,-0.240831226639942,-0.0263724804265819,-0.714317569337218,-0.28020835905187,-0.0122661077418451,-0.123034520536536,-0.349273660797696,-0.273208711672907,-0.0103568098779898,"RSA",0,0.530410648643832,3,6,0,"Outside"
"4170_M_CZ_16_M","4170_M _16","M",31.776,7.39,15.726,"CZ_16_M",0.0733057223073924,0.645328391884717,1.24735553434607,1052265,"CZ_16_M_6",6,50,"CZ_16_M_eye","RSA","Brown",21220,"CZ_16_M","CZ_16_M",6,"CZ_16M_ATD","CZ_16_M_eye","RSA","4","4","1",1,4,1,1,3,"1","5","2","1","5","1","2","1","4",-0.0103568098779898,-0.0478559409701815,-0.00744980478278365,-0.00174645385952507,-0.240831226639942,-0.0263724804265819,-0.714317569337218,-0.28020835905187,-0.0122661077418451,-0.123034520536536,-0.349273660797696,-0.273208711672907,-0.0103568098779898,"RSA",0,0.530410648643832,3,6,0,"Outside"
"1191_F_CZ_19_F","1191_F _19","f",37.4122,1.5184,8.8567,"CZ_19_F",0.89338436223069,-0.834183720475098,0.250681077554948,1052267,"CZ_19_F_14",14,1,"CZ_19_F_eye","RSA","Other",21221,"CZ_19_F","CZ_19_F",14,"CZ_19F_ATD","CZ_19_F_eye","RSA","6","6","1",2,3,3,2,3,"5","6","6","6","4","4","2","5","5",1.26294921188254,1.2510394699561,1.20443036691226,1.17160176041645,1.40387253626763,1.34155759271417,1.02762173028684,1.35670941336774,1.32728142223921,1.28158253462132,1.33039200904496,1.37827804188996,1.26294921188254,"RSA",1,0.530410648643832,3,6,0,"Outside"
"1001_F_CZ_19_F","1001_F _19","f",23.915,4.5899,11.423,"CZ_19_F",-1.07048587281646,-0.0602342938940684,0.623028428589706,1052267,"CZ_19_F_1",1,2,"CZ_19_F_eye","RSA","Brown",21222,"CZ_19_F","CZ_19_F",1,"CZ_19F_ATD","CZ_19_F_eye","RSA","6","6","1",2,3,3,2,3,"5","6","6","6","4","4","2","5","5",1.26294921188254,1.2510394699561,1.20443036691226,1.17160176041645,1.40387253626763,1.34155759271417,1.02762173028684,1.35670941336774,1.32728142223921,1.28158253462132,1.33039200904496,1.37827804188996,1.26294921188254,"RSA",1,0.530410648643832,3,6,0,"Outside"
"4021_F_CZ_19_F","4021_F _19","f",35.9214,1.7325,9.1969,"CZ_19_F",0.676469909869587,-0.780235300409658,0.300041077875263,1052267,"CZ_19_F_18",18,3,"CZ_19_F_eye","RSA","Other",21223,"CZ_19_F","CZ_19_F",18,"CZ_19F_ATD","CZ_19_F_eye","RSA","6","6","1",2,3,3,2,3,"5","6","6","6","4","4","2","5","5",1.26294921188254,1.2510394699561,1.20443036691226,1.17160176041645,1.40387253626763,1.34155759271417,1.02762173028684,1.35670941336774,1.32728142223921,1.28158253462132,1.33039200904496,1.37827804188996,1.26294921188254,"RSA",1,0.530410648643832,3,6,0,"Outside"
"1071_F_CZ_19_F","1071_F _19","f",39.0215,0.0521,-0.1483,"CZ_19_F",1.12754080721642,-1.20365858428619,-1.05586449235815,1052267,"CZ_19_F_8",8,4,"CZ_19_F_eye","RSA","Blue",21224,"CZ_19_F","CZ_19_F",8,"CZ_19F_ATD","CZ_19_F_eye","RSA","6","6","1",2,3,3,2,3,"5","6","6","6","4","4","2","5","5",1.26294921188254,1.2510394699561,1.20443036691226,1.17160176041645,1.40387253626763,1.34155759271417,1.02762173028684,1.35670941336774,1.32728142223921,1.28158253462132,1.33039200904496,1.37827804188996,1.26294921188254,"RSA",1,0.530410648643832,3,6,0,"Outside"
"7081_F_CZ_19_F","7081_F _19","f",21.9678,11.2293,13.5594,"CZ_19_F",-1.35380745964067,1.61274627678543,0.933001105498351,1052267,"CZ_19_F_41",41,5,"CZ_19_F_eye","RSA","Brown",21225,"CZ_19_F","CZ_19_F",41,"CZ_19F_ATD","CZ_19_F_eye","RSA","6","6","1",2,3,3,2,3,"5","6","6","6","4","4","2","5","5",1.26294921188254,1.2510394699561,1.20443036691226,1.17160176041645,1.40387253626763,1.34155759271417,1.02762173028684,1.35670941336774,1.32728142223921,1.28158253462132,1.33039200904496,1.37827804188996,1.26294921188254,"RSA",1,0.530410648643832,3,6,0,"Outside"
"8121_F_CZ_19_F","8121_F _19","f",31.7534,2.6936,8.8905,"CZ_19_F",0.0700173760346791,-0.53805955764976,0.255585157539741,1052267,"CZ_19_F_52",52,6,"CZ_19_F_eye","RSA","Other",21226,"CZ_19_F","CZ_19_F",52,"CZ_19F_ATD","CZ_19_F_eye","RSA","6","6","1",2,3,3,2,3,"5","6","6","6","4","4","2","5","5",1.26294921188254,1.2510394699561,1.20443036691226,1.17160176041645,1.40387253626763,1.34155759271417,1.02762173028684,1.35670941336774,1.32728142223921,1.28158253462132,1.33039200904496,1.37827804188996,1.26294921188254,"RSA",1,0.530410648643832,3,6,0,"Outside"
"2031_F_CZ_19_F","2031_F _19","f",23.4785,10.0004,16.4333,"CZ_19_F",-1.13399751653501,1.30309091285073,1.3499784862172,1052267,"CZ_19_F_15",15,7,"CZ_19_F_eye","RSA","Brown",21227,"CZ_19_F","CZ_19_F",15,"CZ_19F_ATD","CZ_19_F_eye","RSA","6","6","1",2,3,3,2,3,"5","6","6","6","4","4","2","5","5",1.26294921188254,1.2510394699561,1.20443036691226,1.17160176041645,1.40387253626763,1.34155759271417,1.02762173028684,1.35670941336774,1.32728142223921,1.28158253462132,1.33039200904496,1.37827804188996,1.26294921188254,"RSA",1,0.530410648643832,3,6,0,"Outside"
"9031_F_CZ_19_F","9031_F _19","f",37.6105,1.4725,0.8031,"CZ_19_F",0.922237418243038,-0.845749495724998,-0.917824797164892,1052267,"CZ_19_F_55",55,8,"CZ_19_F_eye","RSA","Blue",21228,"CZ_19_F","CZ_19_F",55,"CZ_19F_ATD","CZ_19_F_eye","RSA","6","6","1",2,3,3,2,3,"5","6","6","6","4","4","2","5","5",1.26294921188254,1.2510394699561,1.20443036691226,1.17160176041645,1.40387253626763,1.34155759271417,1.02762173028684,1.35670941336774,1.32728142223921,1.28158253462132,1.33039200904496,1.37827804188996,1.26294921188254,"RSA",1,0.530410648643832,3,6,0,"Outside"
"4111_F_CZ_19_F","4111_F _19","f",28.3352,-0.1336,0.245,"CZ_19_F",-0.42733772261083,-1.2504508384018,-0.998800153363504,1052267,"CZ_19_F_22",22,9,"CZ_19_F_eye","RSA","Blue",21229,"CZ_19_F","CZ_19_F",22,"CZ_19F_ATD","CZ_19_F_eye","RSA","6","6","1",2,3,3,2,3,"5","6","6","6","4","4","2","5","5",1.26294921188254,1.2510394699561,1.20443036691226,1.17160176041645,1.40387253626763,1.34155759271417,1.02762173028684,1.35670941336774,1.32728142223921,1.28158253462132,1.33039200904496,1.37827804188996,1.26294921188254,"RSA",1,0.530410648643832,3,6,0,"Outside"
"5021_F_CZ_19_F","5021_F _19","f",29.4224,1.7115,-1.349,"CZ_19_F",-0.269147896606676,-0.785526831569743,-1.23007540471736,1052267,"CZ_19_F_29",29,10,"CZ_19_F_eye","RSA","Blue",21230,"CZ_19_F","CZ_19_F",29,"CZ_19F_ATD","CZ_19_F_eye","RSA","6","6","1",2,3,3,2,3,"5","6","6","6","4","4","2","5","5",1.26294921188254,1.2510394699561,1.20443036691226,1.17160176041645,1.40387253626763,1.34155759271417,1.02762173028684,1.35670941336774,1.32728142223921,1.28158253462132,1.33039200904496,1.37827804188996,1.26294921188254,"RSA",1,0.530410648643832,3,6,0,"Outside"
"8101_F_CZ_19_F","8101_F _19","f",32.2133,5.7733,14.5084,"CZ_19_F",0.136933767663919,0.237956085860446,1.07069258199447,1052267,"CZ_19_F_50",50,11,"CZ_19_F_eye","RSA","Brown",21231,"CZ_19_F","CZ_19_F",50,"CZ_19F_ATD","CZ_19_F_eye","RSA","6","6","1",2,3,3,2,3,"5","6","6","6","4","4","2","5","5",1.26294921188254,1.2510394699561,1.20443036691226,1.17160176041645,1.40387253626763,1.34155759271417,1.02762173028684,1.35670941336774,1.32728142223921,1.28158253462132,1.33039200904496,1.37827804188996,1.26294921188254,"RSA",1,0.530410648643832,3,6,0,"Outside"
"8081_F_CZ_19_F","8081_F _19","f",42.1908,0.7864,0.101,"CZ_19_F",1.58868044624784,-1.01863137805521,-1.01969327519221,1052267,"CZ_19_F_49",49,12,"CZ_19_F_eye","RSA","Blue",21232,"CZ_19_F","CZ_19_F",49,"CZ_19F_ATD","CZ_19_F_eye","RSA","6","6","1",2,3,3,2,3,"5","6","6","6","4","4","2","5","5",1.26294921188254,1.2510394699561,1.20443036691226,1.17160176041645,1.40387253626763,1.34155759271417,1.02762173028684,1.35670941336774,1.32728142223921,1.28158253462132,1.33039200904496,1.37827804188996,1.26294921188254,"RSA",1,0.530410648643832,3,6,0,"Outside"
"5051_F_CZ_19_F","5051_F _19","f",30.8279,2.2583,6.0737,"CZ_19_F",-0.0646447688943532,-0.647745439268097,-0.153107520009534,1052267,"CZ_19_F_32",32,13,"CZ_19_F_eye","RSA","Other",21233,"CZ_19_F","CZ_19_F",32,"CZ_19F_ATD","CZ_19_F_eye","RSA","6","6","1",2,3,3,2,3,"5","6","6","6","4","4","2","5","5",1.26294921188254,1.2510394699561,1.20443036691226,1.17160176041645,1.40387253626763,1.34155759271417,1.02762173028684,1.35670941336774,1.32728142223921,1.28158253462132,1.33039200904496,1.37827804188996,1.26294921188254,"RSA",1,0.530410648643832,3,6,0,"Outside"
"3010_F_CZ_19_F","3010_F _19","f",16.6868,11.508,12.2343,"CZ_19_F",-2.12220377230434,1.68297245460999,0.740740857337124,1052267,"CZ_19_F_17",17,14,"CZ_19_F_eye","RSA","Brown",21234,"CZ_19_F","CZ_19_F",17,"CZ_19F_ATD","CZ_19_F_eye","RSA","6","6","1",2,3,3,2,3,"5","6","6","6","4","4","2","5","5",1.26294921188254,1.2510394699561,1.20443036691226,1.17160176041645,1.40387253626763,1.34155759271417,1.02762173028684,1.35670941336774,1.32728142223921,1.28158253462132,1.33039200904496,1.37827804188996,1.26294921188254,"RSA",1,0.530410648643832,3,6,0,"Outside"
"4161_F_CZ_19_F","4161_F _19","f",25.7268,5.7191,12.3772,"CZ_19_F",-0.806865263219028,0.22429889591394,0.761474378929637,1052267,"CZ_19_F_25",25,15,"CZ_19_F_eye","RSA","Brown",21235,"CZ_19_F","CZ_19_F",25,"CZ_19F_ATD","CZ_19_F_eye","RSA","6","6","1",2,3,3,2,3,"5","6","6","6","4","4","2","5","5",1.26294921188254,1.2510394699561,1.20443036691226,1.17160176041645,1.40387253626763,1.34155759271417,1.02762173028684,1.35670941336774,1.32728142223921,1.28158253462132,1.33039200904496,1.37827804188996,1.26294921188254,"RSA",1,0.530410648643832,3,6,0,"Outside"
"5071_F_CZ_19_F","5071_F _19","f",29.7872,-0.106,-0.9627,"CZ_19_F",-0.216068749691376,-1.2434962545914,-1.17402670358938,1052267,"CZ_19_F_34",34,16,"CZ_19_F_eye","RSA","Blue",21236,"CZ_19_F","CZ_19_F",34,"CZ_19F_ATD","CZ_19_F_eye","RSA","6","6","1",2,3,3,2,3,"5","6","6","6","4","4","2","5","5",1.26294921188254,1.2510394699561,1.20443036691226,1.17160176041645,1.40387253626763,1.34155759271417,1.02762173028684,1.35670941336774,1.32728142223921,1.28158253462132,1.33039200904496,1.37827804188996,1.26294921188254,"RSA",1,0.530410648643832,3,6,0,"Outside"
"4101_F_CZ_19_F","4101_F _19","f",27.3367,7.4587,13.9,"CZ_19_F",-0.572621517004821,0.662639258108424,0.98241914226819,1052267,"CZ_19_F_21",21,17,"CZ_19_F_eye","RSA","Brown",21237,"CZ_19_F","CZ_19_F",21,"CZ_19F_ATD","CZ_19_F_eye","RSA","6","6","1",2,3,3,2,3,"5","6","6","6","4","4","2","5","5",1.26294921188254,1.2510394699561,1.20443036691226,1.17160176041645,1.40387253626763,1.34155759271417,1.02762173028684,1.35670941336774,1.32728142223921,1.28158253462132,1.33039200904496,1.37827804188996,1.26294921188254,"RSA",1,0.530410648643832,3,6,0,"Outside"
"7041_F_CZ_19_F","7041_F _19","f",37.785,1.2659,6.8492,"CZ_19_F",0.947627525525712,-0.897808083233265,-0.0405893534945302,1052267,"CZ_19_F_38",38,18,"CZ_19_F_eye","RSA","Blue",21238,"CZ_19_F","CZ_19_F",38,"CZ_19F_ATD","CZ_19_F_eye","RSA","6","6","1",2,3,3,2,3,"5","6","6","6","4","4","2","5","5",1.26294921188254,1.2510394699561,1.20443036691226,1.17160176041645,1.40387253626763,1.34155759271417,1.02762173028684,1.35670941336774,1.32728142223921,1.28158253462132,1.33039200904496,1.37827804188996,1.26294921188254,"RSA",1,0.530410648643832,3,6,0,"Outside"
"10011_F_CZ_19_F","10011_F _19","f",37.0156,1.5317,5.4803,"CZ_19_F",0.835678250205996,-0.830832417407044,-0.239204592878655,1052267,"CZ_19_F_2",2,19,"CZ_19_F_eye","RSA","Blue",21239,"CZ_19_F","CZ_19_F",2,"CZ_19F_ATD","CZ_19_F_eye","RSA","6","6","1",2,3,3,2,3,"5","6","6","6","4","4","2","5","5",1.26294921188254,1.2510394699561,1.20443036691226,1.17160176041645,1.40387253626763,1.34155759271417,1.02762173028684,1.35670941336774,1.32728142223921,1.28158253462132,1.33039200904496,1.37827804188996,1.26294921188254,"RSA",1,0.530410648643832,3,6,0,"Outside"
"6011_F_CZ_19_F","6011_F _19","f",16.3665,11.6591,11.7431,"CZ_19_F",-2.16880807810744,1.72104628119518,0.669472097321431,1052267,"CZ_19_F_35",35,20,"CZ_19_F_eye","RSA","Brown",21240,"CZ_19_F","CZ_19_F",35,"CZ_19F_ATD","CZ_19_F_eye","RSA","6","6","1",2,3,3,2,3,"5","6","6","6","4","4","2","5","5",1.26294921188254,1.2510394699561,1.20443036691226,1.17160176041645,1.40387253626763,1.34155759271417,1.02762173028684,1.35670941336774,1.32728142223921,1.28158253462132,1.33039200904496,1.37827804188996,1.26294921188254,"RSA",1,0.530410648643832,3,6,0,"Outside"
"4131_F_CZ_19_F","4131_F _19","f",34.1534,1.1308,4.047,"CZ_19_F",0.419222289951132,-0.931850267029813,-0.447163700636173,1052267,"CZ_19_F_24",24,21,"CZ_19_F_eye","RSA","Blue",21241,"CZ_19_F","CZ_19_F",24,"CZ_19F_ATD","CZ_19_F_eye","RSA","6","6","1",2,3,3,2,3,"5","6","6","6","4","4","2","5","5",1.26294921188254,1.2510394699561,1.20443036691226,1.17160176041645,1.40387253626763,1.34155759271417,1.02762173028684,1.35670941336774,1.32728142223921,1.28158253462132,1.33039200904496,1.37827804188996,1.26294921188254,"RSA",1,0.530410648643832,3,6,0,"Outside"
"7051_F_CZ_19_F","7051_F _19","f",31.2839,2.9273,7.1944,"CZ_19_F",0.00170416474977287,-0.47917237516824,0.00949610244483713,1052267,"CZ_19_F_39",39,22,"CZ_19_F_eye","RSA","Brown",21242,"CZ_19_F","CZ_19_F",39,"CZ_19F_ATD","CZ_19_F_eye","RSA","6","6","1",2,3,3,2,3,"5","6","6","6","4","4","2","5","5",1.26294921188254,1.2510394699561,1.20443036691226,1.17160176041645,1.40387253626763,1.34155759271417,1.02762173028684,1.35670941336774,1.32728142223921,1.28158253462132,1.33039200904496,1.37827804188996,1.26294921188254,"RSA",1,0.530410648643832,3,6,0,"Outside"
"8021_F_CZ_19_F","8021_F _19","f",23.2785,8.6037,14.4238,"CZ_19_F",-1.16309792602805,0.951153695170211,1.0584178729201,1052267,"CZ_19_F_46",46,23,"CZ_19_F_eye","RSA","Brown",21243,"CZ_19_F","CZ_19_F",46,"CZ_19F_ATD","CZ_19_F_eye","RSA","6","6","1",2,3,3,2,3,"5","6","6","6","4","4","2","5","5",1.26294921188254,1.2510394699561,1.20443036691226,1.17160176041645,1.40387253626763,1.34155759271417,1.02762173028684,1.35670941336774,1.32728142223921,1.28158253462132,1.33039200904496,1.37827804188996,1.26294921188254,"RSA",1,0.530410648643832,3,6,0,"Outside"
"8071_F_CZ_19_F","8071_F _19","f",30.7652,1.5857,0.9401,"CZ_19_F",-0.0737677472704205,-0.817225622995396,-0.89794731320286,1052267,"CZ_19_F_48",48,24,"CZ_19_F_eye","RSA","Blue",21244,"CZ_19_F","CZ_19_F",48,"CZ_19F_ATD","CZ_19_F_eye","RSA","6","6","1",2,3,3,2,3,"5","6","6","6","4","4","2","5","5",1.26294921188254,1.2510394699561,1.20443036691226,1.17160176041645,1.40387253626763,1.34155759271417,1.02762173028684,1.35670941336774,1.32728142223921,1.28158253462132,1.33039200904496,1.37827804188996,1.26294921188254,"RSA",1,0.530410648643832,3,6,0,"Outside"
"8011_F_CZ_19_F","8011_F _19","f",15.9558,10.8976,10.199,"CZ_19_F",-2.22856576900139,1.52916528222352,0.445436893045715,1052267,"CZ_19_F_45",45,25,"CZ_19_F_eye","RSA","Brown",21245,"CZ_19_F","CZ_19_F",45,"CZ_19F_ATD","CZ_19_F_eye","RSA","6","6","1",2,3,3,2,3,"5","6","6","6","4","4","2","5","5",1.26294921188254,1.2510394699561,1.20443036691226,1.17160176041645,1.40387253626763,1.34155759271417,1.02762173028684,1.35670941336774,1.32728142223921,1.28158253462132,1.33039200904496,1.37827804188996,1.26294921188254,"RSA",1,0.530410648643832,3,6,0,"Outside"
"4241_F_CZ_19_F","4241_F _19","f",26.8171,10.123,17.115,"CZ_19_F",-0.648224380867733,1.33398337571866,1.44888710531879,1052267,"CZ_19_F_27",27,26,"CZ_19_F_eye","RSA","Brown",21246,"CZ_19_F","CZ_19_F",27,"CZ_19F_ATD","CZ_19_F_eye","RSA","6","6","1",2,3,3,2,3,"5","6","6","6","4","4","2","5","5",1.26294921188254,1.2510394699561,1.20443036691226,1.17160176041645,1.40387253626763,1.34155759271417,1.02762173028684,1.35670941336774,1.32728142223921,1.28158253462132,1.33039200904496,1.37827804188996,1.26294921188254,"RSA",1,0.530410648643832,3,6,0,"Outside"
"5041_F_CZ_19_F","5041_F _19","f",25.3503,11.4223,16.9953,"CZ_19_F",-0.861646784089672,1.66137796792336,1.43151969779868,1052267,"CZ_19_F_31",31,27,"CZ_19_F_eye","RSA","Brown",21247,"CZ_19_F","CZ_19_F",31,"CZ_19F_ATD","CZ_19_F_eye","RSA","6","6","1",2,3,3,2,3,"5","6","6","6","4","4","2","5","5",1.26294921188254,1.2510394699561,1.20443036691226,1.17160176041645,1.40387253626763,1.34155759271417,1.02762173028684,1.35670941336774,1.32728142223921,1.28158253462132,1.33039200904496,1.37827804188996,1.26294921188254,"RSA",1,0.530410648643832,3,6,0,"Outside"
"7111_F_CZ_19_F","7111_F _19","f",40.2315,1.4747,5.3227,"CZ_19_F",1.3035982846493,-0.845195144841561,-0.262070953991182,1052267,"CZ_19_F_44",44,28,"CZ_19_F_eye","RSA","Blue",21248,"CZ_19_F","CZ_19_F",44,"CZ_19F_ATD","CZ_19_F_eye","RSA","6","6","1",2,3,3,2,3,"5","6","6","6","4","4","2","5","5",1.26294921188254,1.2510394699561,1.20443036691226,1.17160176041645,1.40387253626763,1.34155759271417,1.02762173028684,1.35670941336774,1.32728142223921,1.28158253462132,1.33039200904496,1.37827804188996,1.26294921188254,"RSA",1,0.530410648643832,3,6,0,"Outside"
"7011_F_CZ_19_F","7011_F _19","f",35.0247,1.1595,3.5584,"CZ_19_F",0.545998223907552,-0.924618507777696,-0.518055223729959,1052267,"CZ_19_F_37",37,29,"CZ_19_F_eye","RSA","Blue",21249,"CZ_19_F","CZ_19_F",37,"CZ_19F_ATD","CZ_19_F_eye","RSA","6","6","1",2,3,3,2,3,"5","6","6","6","4","4","2","5","5",1.26294921188254,1.2510394699561,1.20443036691226,1.17160176041645,1.40387253626763,1.34155759271417,1.02762173028684,1.35670941336774,1.32728142223921,1.28158253462132,1.33039200904496,1.37827804188996,1.26294921188254,"RSA",1,0.530410648643832,3,6,0,"Outside"
